rodada_num,time,pontos,vitorias,modelo,posicao,data_atualizacao,pontos_time,aproveitamento,aproveitamento_recente,media_gols_marcados,media_gols_sofridos,jogos
25,Fortaleza,22.0,5,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
25,Vitória,22.0,4,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
25,Sport,14.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
26,Flamengo,58.0,17,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
26,Palmeiras,55.0,17,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
26,Cruzeiro,51.0,15,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
26,Mirassol,46.0,12,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
26,Bahia,43.0,12,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
26,Botafogo,43.0,12,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
26,Fluminense,38.0,11,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
26,São Paulo,38.0,10,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
26,Bragantino,33.0,9,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
26,Atlético-MG,33.0,8,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
26,Grêmio,33.0,8,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
26,Ceará,31.0,8,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
26,Santos,31.0,8,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
26,Vasco,30.0,8,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
26,Corinthians,30.0,7,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
26,Internacional,29.0,7,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
26,Vitória,25.0,5,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
26,Juventude,23.0,6,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
26,Fortaleza,22.0,5,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
26,Sport,15.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
27,Palmeiras,58.0,18,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
27,Flamengo,58.0,17,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
27,Cruzeiro,52.0,15,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
27,Bahia,46.0,13,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
27,Mirassol,46.0,12,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
27,Botafogo,43.0,12,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
27,Fluminense,41.0,12,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
27,São Paulo,38.0,10,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
27,Bragantino,36.0,10,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
27,Ceará,34.0,9,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
27,Vasco,33.0,9,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
27,Atlético-MG,33.0,8,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
27,Corinthians,33.0,8,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
27,Grêmio,33.0,8,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
27,Internacional,32.0,8,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
27,Santos,31.0,8,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
27,Fortaleza,25.0,6,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
27,Vitória,25.0,5,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
27,Juventude,23.0,6,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
27,Sport,16.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
28,Palmeiras,61.0,19,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
28,Flamengo,61.0,18,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
28,Cruzeiro,53.0,15,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
28,Mirassol,49.0,13,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
28,Bahia,46.0,13,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
28,Fluminense,44.0,13,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
28,Botafogo,43.0,12,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
28,São Paulo,38.0,10,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
28,Bragantino,36.0,10,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
28,Vasco,36.0,10,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
28,Grêmio,36.0,9,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
28,Ceará,35.0,9,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
28,Santos,34.0,9,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
28,Atlético-MG,34.0,8,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
28,Corinthians,33.0,8,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
28,Internacional,32.0,8,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
28,Vitória,28.0,6,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
28,Fortaleza,25.0,6,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
28,Juventude,23.0,6,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
28,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
29,Flamengo,64.0,19,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
29,Palmeiras,61.0,19,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
29,Cruzeiro,56.0,16,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
29,Mirassol,52.0,14,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
29,Bahia,49.0,14,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
29,Botafogo,46.0,13,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
29,Fluminense,44.0,13,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
29,Vasco,39.0,11,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
29,São Paulo,38.0,10,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
29,Bragantino,36.0,10,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
29,Corinthians,36.0,9,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
29,Grêmio,36.0,9,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
29,Ceará,35.0,9,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
29,Internacional,35.0,9,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
29,Santos,34.0,9,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
29,Atlético-MG,34.0,8,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
29,Vitória,31.0,7,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
29,Juventude,26.0,7,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
29,Fortaleza,25.0,6,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
29,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
30,Flamengo,64.0,19,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
30,Palmeiras,62.0,19,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
30,Cruzeiro,57.0,16,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
30,Mirassol,55.0,15,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
30,Bahia,49.0,14,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
30,Fluminense,47.0,14,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
30,Botafogo,47.0,13,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
30,Vasco,42.0,12,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
30,São Paulo,41.0,11,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
30,Corinthians,39.0,10,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
30,Grêmio,39.0,10,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
30,Atlético-MG,37.0,9,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
30,Bragantino,36.0,10,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
30,Ceará,35.0,9,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
30,Internacional,35.0,9,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
30,Santos,35.0,9,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
30,Vitória,31.0,7,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
30,Fortaleza,28.0,7,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
30,Juventude,26.0,7,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
30,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
31,Flamengo,67.0,20,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
31,Palmeiras,65.0,20,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
31,Cruzeiro,60.0,17,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
31,Mirassol,56.0,15,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
31,Bahia,52.0,15,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
31,Botafogo,48.0,13,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
31,Fluminense,47.0,14,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
31,São Paulo,44.0,12,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
31,Vasco,42.0,12,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
31,Corinthians,42.0,11,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
31,Grêmio,39.0,10,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
31,Ceará,38.0,10,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
31,Atlético-MG,38.0,9,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
31,Bragantino,36.0,10,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
31,Internacional,36.0,9,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
31,Santos,36.0,9,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
31,Vitória,31.0,7,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
31,Fortaleza,29.0,7,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
31,Juventude,26.0,7,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
31,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
32,Palmeiras,68.0,21,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
32,Flamengo,68.0,20,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
32,Cruzeiro,63.0,18,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
32,Mirassol,56.0,15,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
32,Bahia,52.0,15,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
32,Botafogo,51.0,14,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
32,Fluminense,50.0,15,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
32,São Paulo,45.0,12,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
32,Vasco,42.0,12,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
32,Corinthians,42.0,11,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
32,Atlético-MG,41.0,10,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
32,Bragantino,39.0,11,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
32,Ceará,39.0,10,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
32,Grêmio,39.0,10,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
32,Internacional,36.0,9,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
32,Santos,36.0,9,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
32,Vitória,34.0,8,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
32,Fortaleza,30.0,7,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
32,Juventude,29.0,8,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
32,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
33,Flamengo,71.0,21,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
33,Palmeiras,68.0,21,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
33,Cruzeiro,64.0,18,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
33,Mirassol,59.0,16,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
33,Bahia,53.0,15,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
33,Botafogo,52.0,14,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
33,Fluminense,51.0,15,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
33,São Paulo,45.0,12,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
33,Atlético-MG,44.0,11,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
33,Bragantino,42.0,12,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
33,Vasco,42.0,12,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
33,Ceará,42.0,11,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
33,Corinthians,42.0,11,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
33,Grêmio,40.0,10,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
33,Internacional,37.0,9,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
33,Santos,36.0,9,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
33,Vitória,35.0,8,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
33,Juventude,32.0,9,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
33,Fortaleza,31.0,7,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
33,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
34,Palmeiras,71.0,22,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
34,Flamengo,71.0,21,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
34,Cruzeiro,65.0,18,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
