rodada,partida_id,placar,placar_mandante,placar_visitante,status,data_realizacao,edicao.edicao_id,edicao.temporada,edicao.nome_popular,campeonato.campeonato_id,campeonato.nome,campeonato.slug,time_mandante.time_id,time_mandante.nome_popular,time_mandante.sigla,time_mandante.escudo,time_visitante.time_id,time_visitante.nome_popular,time_visitante.sigla,time_visitante.escudo,estadio.estadio_id,estadio.nome_popular,rodada_num,time_mandante.valor,time_visitante.valor
28a-rodada,68215157,1x0,1,0,finalizado,45564,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Fluminense,,,,Estádio Antonio Accioly,28,9500000,31450000
28a-rodada,67221633,3x1,3,1,finalizado,45564,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Corinthians,,,,Estádio Nacional de Brasília Mané Garrincha,28,23750000,41400000
28a-rodada,30020915,3x1,3,1,finalizado,45564,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Vitória,,,,Estádio Beira-Rio,28,40000000,15500000
28a-rodada,68022048,1x0,1,0,finalizado,45564,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Criciúma,,,,Arena Fonte Nova,28,37450000,7850000
28a-rodada,21724850,1x0,1,0,finalizado,45564,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Cuiabá,,,,Estádio Governador Plácido Castelo,28,18050000,18400000
28a-rodada,89477814,1x0,1,0,finalizado,45565,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Athletico-PR,,,,Estádio Jornalista Mário Filho,28,80400000,35700000
29a-rodada,3023074,1x0,1,0,finalizado,45569,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Cruzeiro,,,,Estádio Jornalista Mário Filho,29,35850000,47300000
29a-rodada,92060571,2x0,2,0,finalizado,45569,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,Atlético-GO,,,,Estádio Heriberto Hülse,29,7300000,8900000
29a-rodada,21224985,0x0,0,0,finalizado,45570,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Palmeiras,,,,Estádio Nabi Abi Chedid,29,33000000,94500000
29a-rodada,52452237,3x1,3,1,finalizado,45570,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Fortaleza,,,,Arena do Grêmio,29,32900000,19600000
29a-rodada,94201983,0x1,0,1,finalizado,45570,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Botafogo,,,,Ligga Arena,29,31800000,80000000
29a-rodada,79171833,2x2,2,2,finalizado,45570,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Vitória,,,,Arena MRV,29,35100000,15000000
29a-rodada,88008059,2x2,2,2,finalizado,45571,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Internacional,,,,Neo Química Arena ,29,52500000,38900000
29a-rodada,98908082,2x0,2,0,finalizado,45571,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,São Paulo,,,,Arena Pantanal,29,17500000,21750000
29a-rodada,71586992,1x1,1,1,finalizado,45571,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Juventude,,,,Estádio São Januário,29,33000000,9200000
29a-rodada,39692444,0x2,0,2,finalizado,45571,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Flamengo,,,,Arena Fonte Nova,29,37350000,99800000
6a-rodada,11270171,2x1,2,1,finalizado,45575,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Grêmio,,,,Arena MRV,6,47600000,29100000
30a-rodada,21458764,3x0,3,0,finalizado,45582,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Vasco,,,,Estádio Brinco de Ouro da Princesa,30,26850000,33800000
30a-rodada,91009633,1x1,1,1,finalizado,45582,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Atlético-MG,,,,Estádio Governador Plácido Castelo,30,12600000,23500000
30a-rodada,82864839,0x2,0,2,finalizado,45583,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Fluminense,,,,Estádio Jornalista Mário Filho,30,77800000,30750000
30a-rodada,70837356,5x2,5,2,finalizado,45583,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Athletico-PR,,,,Neo Química Arena ,30,54000000,22800000
30a-rodada,3699367,1x0,1,0,finalizado,45584,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Bragantino,,,,Estádio Manoel Barradas,30,12850000,37200000
30a-rodada,25977207,0x0,0,0,finalizado,45584,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Cuiabá,,,,Estádio Antonio Accioly,30,9700000,16150000
30a-rodada,27270863,1x0,1,0,finalizado,45584,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Grêmio,,,,Estádio Beira-Rio,30,38900000,40100000
30a-rodada,96575319,1x1,1,1,finalizado,45584,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Criciúma,,,,Estádio Jornalista Mário Filho,30,83000000,9400000
30a-rodada,13168409,1x1,1,1,finalizado,45584,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Bahia,,,,Estádio Governador Magalhães Pinto,30,49100000,35450000
30a-rodada,21038059,3x5,3,5,finalizado,45586,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Palmeiras,,,,Estádio Alfredo Jaconi ,30,9300000,116000000
17a-rodada,12397522,1x0,1,0,finalizado,45588,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Athletico-PR,,,,Estádio Jornalista Mário Filho,17,38750000,15250000
19a-rodada,38576295,1x0,1,0,finalizado,45590,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Cuiabá,,,,Estádio São Januário,19,31050000,17450000
31a-rodada,64577573,3x1,3,1,finalizado,45591,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Atlético-GO,,,,Arena do Grêmio,31,44200000,10000000
31a-rodada,71495426,2x2,2,2,finalizado,45591,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Fortaleza,,,,Allianz Parque,31,113000000,16550000
31a-rodada,60354620,3x0,3,0,finalizado,45591,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Cruzeiro,,,,Ligga Arena,31,14650000,17400000
31a-rodada,45623138,4x2,4,2,finalizado,45591,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Juventude,,,,Estádio Jornalista Mário Filho,31,89000000,8150000
31a-rodada,64018543,2x1,2,1,finalizado,45591,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Fluminense,,,,Estádio Manoel Barradas,31,12050000,37350000
31a-rodada,85411635,1x1,1,1,finalizado,45592,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,São Paulo,,,,Estádio Heriberto Hülse,31,9150000,27550000
31a-rodada,57175554,1x3,1,3,finalizado,45592,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Internacional,,,,Arena MRV,31,26750000,44400000
31a-rodada,44698209,0x1,0,1,finalizado,45592,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Botafogo,,,,Estádio Nabi Abi Chedid,31,36700000,77500000
31a-rodada,77081183,0x1,0,1,finalizado,45593,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Corinthians,,,,Arena Pantanal,31,17500000,41400000
31a-rodada,86407759,3x2,3,2,finalizado,45593,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Bahia,,,,Estádio São Januário,31,31050000,35450000
32a-rodada,19449979,2x2,2,2,finalizado,45597,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Grêmio,,,,Estádio Jornalista Mário Filho,32,38750000,40100000
32a-rodada,94173287,0x0,0,0,finalizado,45598,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Cuiabá,,,,Estádio Nabi Abi Chedid,32,36700000,17450000
32a-rodada,70917843,1x2,1,2,finalizado,45598,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Vitória,,,,Ligga Arena,32,14650000,15000000
32a-rodada,87332238,0x3,0,3,finalizado,45598,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Fortaleza,,,,Estádio Alfredo Jaconi ,32,9300000,16550000
32a-rodada,14753525,2x0,2,0,finalizado,45600,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Palmeiras,,,,Neo Química Arena ,32,54000000,116000000
32a-rodada,43205411,0x3,0,3,finalizado,45601,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,São Paulo,,,,Arena Fonte Nova,32,37350000,27550000
32a-rodada,27178345,3x0,3,0,finalizado,45601,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Vasco,,,,Estádio Jornalista Mário Filho,32,83000000,33800000
32a-rodada,42000365,2x0,2,0,finalizado,45601,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Criciúma,,,,Estádio Beira-Rio,32,38900000,9400000
32a-rodada,14040744,1x0,1,0,finalizado,45602,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Atlético-MG,,,,Estádio Antonio Accioly,32,9700000,23500000
32a-rodada,61251387,0x1,0,1,finalizado,45602,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Flamengo,,,,Estádio Governador Magalhães Pinto,32,49100000,99800000
33a-rodada,71483100,2x0,2,0,finalizado,45604,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Fluminense,,,,Estádio Beira-Rio,33,38900000,37350000
33a-rodada,41800115,1x0,1,0,finalizado,45604,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Grêmio,,,,Allianz Parque,33,113000000,40100000
33a-rodada,9069566,0x0,0,0,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Cuiabá,,,,Estádio Jornalista Mário Filho,33,83000000,17450000
33a-rodada,20239814,1x2,1,2,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Corinthians,,,,Estádio Manoel Barradas,33,12050000,41400000
33a-rodada,40715728,0x0,0,0,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Bragantino,,,,Estádio Antonio Accioly,33,9700000,37200000
33a-rodada,29883475,2x1,2,1,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Criciúma,,,,Estádio Governador Magalhães Pinto,33,49100000,9400000
33a-rodada,49858629,3x0,3,0,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Vasco,,,,Estádio Governador Plácido Castelo,33,12600000,33800000
33a-rodada,5165517,2x1,2,1,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Bahia,,,,Estádio Alfredo Jaconi ,33,9300000,35450000
33a-rodada,70009097,2x1,2,1,finalizado,45605,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Athletico-PR,,,,Estádio Brinco de Ouro da Princesa,33,26850000,15250000
33a-rodada,63885681,0x0,0,0,finalizado,45609,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Atlético-MG,,,,Estádio Jornalista Mário Filho,33,89000000,23500000
34a-rodada,84003720,2x1,2,1,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Cruzeiro,,,,Neo Química Arena ,34,54000000,17400000
34a-rodada,21889068,2x0,2,0,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Atlético-GO,,,,Ligga Arena,34,14650000,10000000
34a-rodada,91974249,0x1,0,1,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,Vitória,,,,Estádio Heriberto Hülse,34,9150000,15000000
34a-rodada,45646572,1x1,1,1,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,São Paulo,,,,Estádio Nabi Abi Chedid,34,36700000,27550000
34a-rodada,4337494,1x2,1,2,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Palmeiras,,,,Arena Fonte Nova,34,37350000,116000000
34a-rodada,39119650,1x2,1,2,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Flamengo,,,,Arena Pantanal,34,17500000,99800000
34a-rodada,7428073,2x2,2,2,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Juventude,,,,Arena do Grêmio,34,44200000,8150000
34a-rodada,13154546,0x0,0,0,finalizado,45616,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Botafogo,,,,Arena MRV,34,26750000,77500000
34a-rodada,91842272,0x1,0,1,finalizado,45617,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Internacional,,,,Estádio São Januário,34,31050000,44400000
34a-rodada,51847098,2x2,2,2,finalizado,45618,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Fortaleza,,,,Estádio Jornalista Mário Filho,34,38750000,16550000
35a-rodada,12593447,0x1,0,1,finalizado,45619,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Palmeiras,,,,Estádio Antonio Accioly,35,9700000,116000000
35a-rodada,43198919,1x1,1,1,finalizado,45619,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Vitória,,,,Estádio Jornalista Mário Filho,35,83000000,15000000
35a-rodada,81363057,1x1,1,1,finalizado,45619,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Cuiabá,,,,Estádio Alfredo Jaconi ,35,9300000,17450000
35a-rodada,52862195,2x2,2,2,finalizado,45619,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Atlético-MG,,,,Estádio Brinco de Ouro da Princesa,35,26850000,23500000
35a-rodada,65450466,1x1,1,1,finalizado,45620,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Athletico-PR,,,,Arena Fonte Nova,35,37350000,15250000
35a-rodada,59466556,3x1,3,1,finalizado,45620,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Vasco,,,,Neo Química Arena ,35,54000000,33800000
35a-rodada,39052601,4x1,4,1,finalizado,45620,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Bragantino,,,,Estádio Beira-Rio,35,38900000,37200000
35a-rodada,83426580,0x0,0,0,finalizado,45622,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Criciúma,,,,Estádio Jornalista Mário Filho,35,38750000,9400000
35a-rodada,24562211,0x0,0,0,finalizado,45622,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Flamengo,,,,Estádio Governador Plácido Castelo,35,12600000,99800000
35a-rodada,75523162,1x1,1,1,finalizado,45623,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Grêmio,,,,Estádio Governador Magalhães Pinto,35,49100000,40100000
36a-rodada,84321432,2x3,2,3,finalizado,45622,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Juventude,,,,Arena MRV,36,26750000,8150000
36a-rodada,97199009,1x3,1,3,finalizado,45622,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Botafogo,,,,Allianz Parque,36,113000000,77500000
36a-rodada,97580942,2x4,2,4,finalizado,45626,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,Corinthians,,,,Estádio Heriberto Hülse,36,9150000,41400000
36a-rodada,41104677,1x2,1,2,finalizado,45626,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Bahia,,,,Arena Pantanal,36,17500000,35450000
36a-rodada,39199343,2x2,2,2,finalizado,45626,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Atlético-GO,,,,Estádio São Januário,36,31050000,10000000
36a-rodada,97895809,3x2,3,2,finalizado,45627,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Internacional,,,,Estádio Jornalista Mário Filho,36,89000000,44400000
36a-rodada,50401013,2x1,2,1,finalizado,45627,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,São Paulo,,,,Arena do Grêmio,36,44200000,27550000
36a-rodada,46128367,1x1,1,1,finalizado,45627,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Fluminense,,,,Ligga Arena,36,14650000,37350000
36a-rodada,86381299,1x1,1,1,finalizado,45627,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Cruzeiro,,,,Estádio Nabi Abi Chedid,36,36700000,17400000
36a-rodada,21207230,2x0,2,0,finalizado,45627,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Fortaleza,,,,Estádio Manoel Barradas,36,12050000,16550000
37a-rodada,53704121,3x0,3,0,finalizado,45629,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Bahia,,,,Neo Química Arena ,37,54000000,35450000
37a-rodada,38148400,2x0,2,0,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Atlético-MG,,,,Estádio São Januário,37,31050000,23500000
37a-rodada,4397472,0x3,0,3,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,Flamengo,,,,Estádio Heriberto Hülse,37,9150000,99800000
37a-rodada,27798254,1x2,1,2,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Juventude,,,,Estádio Brinco de Ouro da Princesa,37,26850000,8150000
37a-rodada,78671621,1x1,1,1,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Grêmio,,,,Estádio Manoel Barradas,37,12050000,40100000
37a-rodada,65757145,3x1,3,1,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Fortaleza,,,,Estádio Antonio Accioly,37,9700000,16550000
37a-rodada,36414561,1x2,1,2,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Palmeiras,,,,Estádio Governador Magalhães Pinto,37,49100000,116000000
37a-rodada,17824256,0x1,0,1,finalizado,45630,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Botafogo,,,,Estádio Beira-Rio,37,38900000,77500000
37a-rodada,33394437,1x2,1,2,finalizado,45631,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Bragantino,,,,Ligga Arena,37,14650000,37200000
37a-rodada,92907319,1x0,1,0,finalizado,45631,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Cuiabá,,,,Estádio Jornalista Mário Filho,37,38750000,17450000
38a-rodada,33257777,1x0,1,0,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Athletico-PR,,,,Arena MRV,38,26750000,15250000
38a-rodada,14221866,2x0,2,0,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Atlético-GO,,,,Arena Fonte Nova,38,37350000,10000000
38a-rodada,23784281,2x1,2,1,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,São Paulo,,,,Estádio Jornalista Mário Filho,38,83000000,27550000
38a-rodada,45592746,1x2,1,2,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Vasco,,,,Arena Pantanal,38,17500000,33800000
38a-rodada,25317434,2x2,2,2,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Vitória,,,,Estádio Jornalista Mário Filho,38,89000000,15000000
38a-rodada,43111971,3x0,3,0,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Internacional,,,,Estádio Governador Plácido Castelo,38,12600000,44400000
38a-rodada,8530818,0x3,0,3,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Corinthians,,,,Arena do Grêmio,38,44200000,41400000
38a-rodada,60843613,0x1,0,1,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Cruzeiro,,,,Estádio Alfredo Jaconi ,38,9300000,17400000
38a-rodada,22395800,0x1,0,1,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Fluminense,,,,Allianz Parque,38,113000000,37350000
38a-rodada,87410856,5x1,5,1,finalizado,45634,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Criciúma,,,,Estádio Nabi Abi Chedid,38,36700000,9400000
